"areaCode","population"
"E02000407",7624
"E02000408",8348
"E02000409",6052
"E02000410",6486
"E02000411",10661
"E02000412",7760
"E02000413",7526
"E02000414",7066
"E02000415",7190
"E02000416",8077
"E02000417",6457
"E02000418",5185
"E02000419",9069
"E02000420",8249
"E02000421",8200
"E02000422",8428
"E02000423",7447
"E02000424",6607
"E02000425",7958
"E02000426",6108
"E02000427",6863
"E02000428",8259
"E02000429",6783
"E02000430",6914
"E02000431",5991
"E02000432",5990
"E02006794",8465
"E02000433",8191
"E02000434",9625
"E02000435",7815
"E02000436",5459
"E02000437",8541
"E02000438",7838
"E02000439",9107
"E02000440",9705
"E02000441",6948
"E02000442",9080
"E02000443",10329
"E02000444",8783
"E02000445",11423
"E02000447",7409
"E02000448",6830
"E02000449",8307
"E02000451",6513
"E02000452",8931
"E02000453",8441
"E02000454",6965
"E02000455",10804
"E02000456",7335
"E02000457",6718
"E02000459",9286
"E02000460",6947
"E02000461",7728
"E02000462",6840
"E02000463",8181
"E02006795",8013
"E02006882",14246
"E02000464",7868
"E02000465",9605
"E02000466",9172
"E02000467",11537
"E02000468",8404
"E02000469",7363
"E02000470",9510
"E02000471",7544
"E02000472",9352
"E02000473",10280
"E02000474",9276
"E02000475",9920
"E02000476",10345
"E02000477",9425
"E02000478",5782
"E02000479",9632
"E02000480",13414
"E02000481",8149
"E02000482",6538
"E02000483",8070
"E02000484",8301
"E02000485",8630
"E02000486",7414
"E02000487",7789
"E02000488",7212
"E02000489",8716
"E02000490",8071
"E02000491",9948
"E02000492",6503
"E02000493",6881
"E02000494",7716
"E02000495",10609
"E02000496",7558
"E02000497",9262
"E02000498",6151
"E02000499",7605
"E02000500",8190
"E02000501",8382
"E02000502",8818
"E02000503",9008
"E02000504",7357
"E02000506",7845
"E02000507",8266
"E02000508",12543
"E02000509",12272
"E02000510",9170
"E02000511",10104
"E02000512",8818
"E02000513",10131
"E02000514",10842
"E02000515",12503
"E02000516",9056
"E02000517",10215
"E02000518",8859
"E02000519",9437
"E02000520",14457
"E02000521",13709
"E02000522",9818
"E02000523",12181
"E02000524",8369
"E02000525",10496
"E02006796",9267
"E02000526",8383
"E02000528",12415
"E02000529",8996
"E02000530",7353
"E02000531",10687
"E02000532",8855
"E02000533",8287
"E02000534",7919
"E02000535",9307
"E02000536",9557
"E02000537",9148
"E02000538",9771
"E02000539",10974
"E02000540",11511
"E02000541",9619
"E02000542",11832
"E02000543",14113
"E02000544",8069
"E02000545",8793
"E02000546",9847
"E02000547",10030
"E02000548",9892
"E02000549",11534
"E02000550",10879
"E02000551",9046
"E02000552",8948
"E02000553",7094
"E02006792",8908
"E02000554",10203
"E02000555",10093
"E02000556",11669
"E02000557",8912
"E02000558",10621
"E02000559",10769
"E02000560",9422
"E02000561",8783
"E02000562",9081
"E02000563",8780
"E02000564",15224
"E02000565",9212
"E02000566",9772
"E02000567",11724
"E02000568",13583
"E02000569",11498
"E02000570",10077
"E02000571",9518
"E02000572",9317
"E02000573",11031
"E02000574",10084
"E02000575",16151
"E02000576",12591
"E02000577",6691
"E02000578",5579
"E02000579",8038
"E02000580",7753
"E02000581",6180
"E02000582",7310
"E02000583",6952
"E02000584",8391
"E02000585",8145
"E02000586",7822
"E02000587",7627
"E02000588",7912
"E02000589",8954
"E02000590",6879
"E02000591",7005
"E02000592",7062
"E02000593",8230
"E02000594",7726
"E02000595",7780
"E02000596",7711
"E02000597",7117
"E02000598",8347
"E02000599",8621
"E02000600",9736
"E02000601",13775
"E02000602",12130
"E02000603",9039
"E02000604",9539
"E02000605",8435
"E02000606",11595
"E02000607",7975
"E02000608",7720
"E02000609",7741
"E02000610",8139
"E02000611",7422
"E02000612",8253
"E02000613",8371
"E02000614",9463
"E02000615",7849
"E02000616",6054
"E02000617",8938
"E02000619",9103
"E02000620",10596
"E02000621",12784
"E02000622",8698
"E02000623",7949
"E02000624",8859
"E02000625",8331
"E02000626",8121
"E02000627",9756
"E02000628",9559
"E02000629",8931
"E02000630",7919
"E02000631",9221
"E02000632",8862
"E02000633",8981
"E02000634",6674
"E02000635",9246
"E02000636",8019
"E02000637",8897
"E02000638",10597
"E02000639",7979
"E02000640",9654
"E02000641",8469
"E02000642",9581
"E02000643",9479
"E02000644",8763
"E02000645",9831
"E02000646",10261
"E02000647",9045
"E02000648",8215
"E02000649",13456
"E02000650",7728
"E02000651",9040
"E02000652",7780
"E02006801",11429
"E02000653",11970
"E02000654",8881
"E02000655",9331
"E02000657",10098
"E02000658",8753
"E02000659",8485
"E02000660",8712
"E02000661",6827
"E02000662",8718
"E02000663",7378
"E02000664",14726
"E02000665",8608
"E02000666",7357
"E02000667",6835
"E02000668",7472
"E02000669",8399
"E02000670",6596
"E02000671",8704
"E02000672",10410
"E02000673",8746
"E02000674",8590
"E02000675",8841
"E02000676",8245
"E02000677",7536
"E02000678",6864
"E02000679",8267
"E02000680",7568
"E02000681",8645
"E02000682",9018
"E02000683",6485
"E02000685",8470
"E02000686",7482
"E02000687",8309
"E02006783",7627
"E02006784",8052
"E02006798",8304
"E02000689",8420
"E02000690",5536
"E02000691",7397
"E02000692",7945
"E02000693",9566
"E02000694",9076
"E02000695",8477
"E02000696",8103
"E02000697",9007
"E02000698",8070
"E02000699",8259
"E02000700",8369
"E02000701",8468
"E02000702",8631
"E02000703",7909
"E02000704",8324
"E02000705",8433
"E02000706",9449
"E02000707",7463
"E02000708",8298
"E02000709",7648
"E02000710",8643
"E02000711",8922
"E02000712",8766
"E02000713",7274
"E02000714",7949
"E02000715",7644
"E02000716",7567
"E02000717",8347
"E02000718",7310
"E02000719",8600
"E02000720",7722
"E02000721",9707
"E02000722",8328
"E02000723",11228
"E02000724",9994
"E02000725",10203
"E02000726",27911
"E02000727",8793
"E02000728",8268
"E02000729",7266
"E02000730",9141
"E02000731",10986
"E02000732",8097
"E02000733",10119
"E02000734",7638
"E02000735",8646
"E02000736",9069
"E02000737",10129
"E02000738",9295
"E02000739",7553
"E02000740",7144
"E02000741",8747
"E02000742",8742
"E02000743",10269
"E02000744",9473
"E02000745",8181
"E02000746",8459
"E02000747",14159
"E02000748",6444
"E02000749",8446
"E02000750",17692
"E02000751",10605
"E02000752",7917
"E02000753",6598
"E02000754",6666
"E02000755",5593
"E02000756",13768
"E02000757",12762
"E02000758",6334
"E02000759",13304
"E02000760",7138
"E02000762",6637
"E02000763",7654
"E02000764",12250
"E02000765",7257
"E02000767",8495
"E02000768",5751
"E02000769",15827
"E02000770",8012
"E02000772",9022
"E02000773",9993
"E02000774",7517
"E02000776",6961
"E02000777",5980
"E02000779",9252
"E02000780",18202
"E02000781",15124
"E02000782",11043
"E02000783",7855
"E02006800",14455
"E02006924",13775
"E02006925",13911
"E02000784",10131
"E02000785",10074
"E02000786",11661
"E02000787",12464
"E02000788",9053
"E02000789",6608
"E02000790",6684
"E02000791",7477
"E02000792",7400
"E02000793",8271
"E02000794",7092
"E02000795",7184
"E02000796",10740
"E02000797",8006
"E02000798",11092
"E02000799",6233
"E02000800",5477
"E02000801",7221
"E02000802",6940
"E02000803",9379
"E02000804",7245
"E02000805",11418
"E02000806",10291
"E02000807",9581
"E02000808",11708
"E02000809",14503
"E02000810",13548
"E02000812",10762
"E02000813",11014
"E02000814",10644
"E02000815",7679
"E02000816",10725
"E02000817",7207
"E02000818",8725
"E02000819",8805
"E02000820",10529
"E02000821",7886
"E02000822",7061
"E02000823",8765
"E02000824",9926
"E02000825",9522
"E02000826",9364
"E02000827",11145
"E02000828",8635
"E02000829",11511
"E02000830",9386
"E02000831",9882
"E02000832",10611
"E02000833",8642
"E02000834",9754
"E02000835",7842
"E02000836",8592
"E02000837",9295
"E02000838",9799
"E02000839",8466
"E02006802",8503
"E02000840",8809
"E02000841",9332
"E02000842",7937
"E02000843",8990
"E02000844",8523
"E02000845",9982
"E02000846",7538
"E02000847",9619
"E02000848",8089
"E02000849",8133
"E02000850",10979
"E02000851",10755
"E02000852",7987
"E02000853",8120
"E02000854",7724
"E02000855",8138
"E02000856",9450
"E02000857",8835
"E02000858",8398
"E02000859",8608
"E02000860",8599
"E02000861",7814
"E02000863",6855
"E02006836",8493
"E02000864",11293
"E02000865",8501
"E02000866",11002
"E02000867",12936
"E02000868",7620
"E02000869",6713
"E02000870",7078
"E02000871",11728
"E02000872",9063
"E02000873",11525
"E02000874",8320
"E02000875",13946
"E02000876",8332
"E02000877",13590
"E02000878",12256
"E02000879",9373
"E02000880",6755
"E02000881",9949
"E02000882",10921
"E02000883",9154
"E02000884",14497
"E02000885",7754
"E02000886",9747
"E02000887",11556
"E02000888",10469
"E02000889",9102
"E02000890",6873
"E02000891",21473
"E02000893",8135
"E02000894",12393
"E02006853",11559
"E02006854",8356
"E02000895",8122
"E02000896",9014
"E02000897",8527
"E02000898",7835
"E02000899",8676
"E02000900",8773
"E02000901",10166
"E02000902",9885
"E02000903",9954
"E02000904",8811
"E02000905",10477
"E02000906",9578
"E02000907",10768
"E02000908",13013
"E02000909",9123
"E02000910",10782
"E02000911",12077
"E02000912",9511
"E02000913",9066
"E02000914",11210
"E02000915",9256
"E02000916",9997
"E02000917",10301
"E02000918",9765
"E02000919",9937
"E02000920",10298
"E02000921",11216
"E02000922",10802
"E02000923",8272
"E02000924",15495
"E02000925",8108
"E02000926",11554
"E02000927",7266
"E02000928",8576
"E02000929",7477
"E02000930",10954
"E02000931",9721
"E02000932",12080
"E02000933",9031
"E02000934",9971
"E02000935",7150
"E02000936",9411
"E02000937",8606
"E02000938",11287
"E02000939",8320
"E02000940",8652
"E02000941",10307
"E02000942",9578
"E02000943",8818
"E02000944",7286
"E02000945",8462
"E02000946",8268
"E02000947",9070
"E02000948",9761
"E02000949",9815
"E02000950",7519
"E02000951",6318
"E02000952",5988
"E02000953",7835
"E02000954",6074
"E02000955",6434
"E02000956",8160
"E02000957",11129
"E02000958",8683
"E02000959",8299
"E02000960",9174
"E02000961",11959
"E02000962",11101
"E02000963",11195
"E02000964",13967
"E02000965",9597
"E02000966",11624
"E02000967",11149
"E02000968",16204
"E02000969",11180
"E02000970",11825
"E02000971",10519
"E02000972",11666
"E02000973",11931
"E02000974",11225
"E02000975",11191
"E02000976",11952
"E02000977",7762
"E02000978",12139
"E02000979",11046
"E02000980",11123
"E02000981",10712
"E02000982",9390
"E02000983",10217
